,Track,Artist,Album,Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity
13883,No End In Sight,Toto,Falling In Between,2006,6:10,4,0.37,0.817,9,-3.817,0,0.0375,0.00572,0.000391,0.0937,0.332,165.269,20
13884,Taint Your World,Toto,Falling In Between,2006,4:01,4,0.491,0.947,2,-3.49,1,0.118,0.000312,0.00042,0.134,0.474,109.762,22
13885,Fortune,Toto,Toto XIV,2015,4:46,4,0.725,0.635,0,-8.428,1,0.0241,0.00501,0.00376,0.171,0.472,106.953,13
13886,All the Tears That Shine,Toto,Toto XIV,2015,5:09,4,0.484,0.461,1,-8.014,1,0.0278,0.514,0.000437,0.103,0.159,90.979,9
13887,Burn,Toto,Toto XIV,2015,4:56,4,0.653,0.548,1,-7.934,1,0.0277,0.0248,0.0276,0.137,0.191,101.991,15
13888,The Little Things,Toto,Toto XIV,2015,4:34,4,0.649,0.603,9,-7.767,1,0.0249,0.208,0.000111,0.121,0.401,90.012,9
13889,Unknown Soldier (For Jeffrey),Toto,Toto XIV,2015,5:06,4,0.277,0.632,9,-7.389,0,0.0313,0.00897,0.00384,0.178,0.223,81.516,9
13890,Great Expectations,Toto,Toto XIV,2015,6:48,4,0.289,0.721,2,-7.144,1,0.0406,0.0328,0.00555,0.212,0.267,124.955,9
13891,Running out of Time,Toto,Toto XIV,2015,4:06,4,0.552,0.895,0,-7.122,1,0.0443,0.000165,0.024,0.36,0.327,114.991,12
13892,Chinatown,Toto,Toto XIV,2015,5:07,4,0.584,0.791,1,-6.799,0,0.0328,0.235,0.00026,0.384,0.388,87.008,11
13893,Holy War,Toto,Toto XIV,2015,5:24,4,0.47,0.901,2,-6.254,1,0.0829,0.00299,6.71e-05,0.0954,0.547,150.121,11
13894,21st Century Blues,Toto,Toto XIV,2015,6:08,3,0.618,0.867,4,-6.246,0,0.0372,0.00404,0.0184,0.224,0.657,143.959,10
13895,Orphan,Toto,Toto XIV,2015,3:55,3,0.504,0.849,2,-5.35,1,0.0714,0.0312,0.0,0.053,0.451,173.868,13
13896,Chase the Rain,Toto,Old Is New,2018,3:15,4,0.582,0.44,0,-15.715,1,0.0368,0.692,0.00448,0.129,0.352,80.007,20
13897,In a Little While,Toto,Old Is New,2018,4:48,4,0.546,0.392,7,-14.996,1,0.0282,0.661,0.0685,0.0877,0.456,148.334,24
13898,Oh Why,Toto,Old Is New,2018,3:54,4,0.594,0.449,0,-12.866,1,0.0256,0.0883,0.000662,0.11,0.782,77.991,18
13899,Chelsea,Toto,Old Is New,2018,4:49,4,0.695,0.612,0,-12.402,0,0.0434,0.0185,0.00388,0.125,0.58,109.01,20
13900,Struck By Lightning,Toto,Old Is New,2018,4:15,4,0.437,0.699,9,-11.528,1,0.0388,0.00711,4.8e-05,0.121,0.653,179.928,20
13901,Spanish Sea,Toto,Old Is New,2018,4:20,4,0.583,0.657,2,-11.436,1,0.0408,0.00731,1.31e-05,0.116,0.816,93.347,24
13902,Devil's Tower,Toto,Old Is New,2018,3:43,4,0.511,0.749,5,-11.247,1,0.0343,0.000672,0.000587,0.172,0.936,90.645,22
13903,Fearful Heart,Toto,Old Is New,2018,3:51,4,0.587,0.823,0,-11.066,1,0.0547,0.0377,0.00243,0.33,0.557,125.15,22
13904,Alone,Toto,Old Is New,2018,4:32,4,0.508,0.774,4,-10.057,0,0.0345,0.00025,0.000401,0.405,0.427,153.98,33
13959,We Wish You a Twisted Christmas,Twisted Sister,A Twisted Christmas,2006,0:36,3,0.296,0.537,3,-17.645,0,0.058,0.936,1.47e-05,0.918,0.0399,108.634,7
13960,Silver Bells,Twisted Sister,A Twisted Christmas,2006,5:05,4,0.471,0.931,8,-8.894,1,0.0519,0.00641,0.000601,0.231,0.604,138.085,12
13961,Have Yourself a Merry Little Christmas,Twisted Sister,A Twisted Christmas,2006,4:48,4,0.267,0.736,6,-8.787,1,0.0957,0.0163,0.0122,0.244,0.467,170.342,13
13962,White Christmas,Twisted Sister,A Twisted Christmas,2006,3:56,4,0.301,0.921,8,-8.663,1,0.0582,0.000337,0.0768,0.174,0.407,134.166,11
13963,Heavy Metal Christmas (The Twelve Days of Christmas),Twisted Sister,A Twisted Christmas,2006,5:14,4,0.581,0.817,8,-8.528,1,0.035,0.0008,0.348,0.666,0.666,106.01,15
13964,Oh Come All Ye Faithful,Twisted Sister,A Twisted Christmas,2006,4:39,4,0.429,0.852,3,-8.418,1,0.0426,0.00536,0.0505,0.169,0.605,147.945,21
13965,The Christmas Song (Chestnuts Roasting on an Open Fire),Twisted Sister,A Twisted Christmas,2006,3:40,4,0.373,0.719,8,-8.069,1,0.036,0.000168,0.746,0.108,0.539,85.111,7
13966,"Let It Snow, Let It Snow, Let It Snow",Twisted Sister,A Twisted Christmas,2006,3:09,3,0.192,0.923,1,-7.729,1,0.0545,0.00161,0.00541,0.214,0.555,111.002,10
13967,Deck the Halls,Twisted Sister,A Twisted Christmas,2006,2:52,4,0.213,0.881,1,-7.638,1,0.0396,0.00578,0.0266,0.111,0.54,161.307,11
13968,I Saw Mommy Kissing Santa Claus,Twisted Sister,A Twisted Christmas,2006,3:39,4,0.402,0.803,8,-7.248,1,0.042,0.00247,0.114,0.0984,0.689,142.183,11
13969,I'll Be Home for Christmas,Twisted Sister,A Twisted Christmas,2006,4:08,4,0.298,0.718,6,-6.802,1,0.0365,0.000601,0.00118,0.207,0.379,75.179,10
14084,Honeybabysweetiedoll,Van Halen,A Different Kind Of Truth,2012,3:46,4,0.255,0.973,1,-5.465,1,0.164,0.00234,0.241,0.472,0.321,138.708,26
14085,Stay Frosty,Van Halen,A Different Kind Of Truth,2012,4:07,4,0.266,0.889,0,-5.202,1,0.114,0.0078,0.00233,0.239,0.527,177.748,29
14086,Blood And Fire,Van Halen,A Different Kind Of Truth,2012,4:26,4,0.509,0.882,1,-4.448,1,0.0379,0.0016,0.0129,0.0968,0.493,141.976,28
14087,Beats Workin',Van Halen,A Different Kind Of Truth,2012,5:03,4,0.463,0.927,8,-4.327,1,0.0573,0.0016,0.000695,0.0988,0.41,124.979,25
14088,You And Your Blues,Van Halen,A Different Kind Of Truth,2012,3:43,4,0.591,0.888,1,-4.21,1,0.0459,0.0507,0.0369,0.0502,0.788,121.037,29
14089,The Trouble With Never,Van Halen,A Different Kind Of Truth,2012,3:58,4,0.521,0.969,1,-4.162,1,0.0934,0.00686,0.00478,0.22,0.643,125.006,25
14090,As Is,Van Halen,A Different Kind Of Truth,2012,4:47,4,0.53,0.974,3,-4.156,0,0.141,0.00111,0.0175,0.112,0.226,131.038,27
14091,Outta Space,Van Halen,A Different Kind Of Truth,2012,2:53,4,0.324,0.98,8,-3.551,0,0.0968,0.00133,0.00382,0.26,0.686,186.127,27
14092,Big River,Van Halen,A Different Kind Of Truth,2012,3:50,4,0.501,0.967,1,-3.497,1,0.0586,0.0012,0.0124,0.0527,0.504,106.008,27
14093,China Town,Van Halen,A Different Kind Of Truth,2012,3:14,4,0.401,0.993,6,-3.441,1,0.177,0.000487,0.0012,0.0529,0.2,133.134,28
14094,Tattoo,Van Halen,A Different Kind Of Truth,2012,4:43,4,0.497,0.886,2,-3.314,1,0.0435,0.00929,9.77e-05,0.198,0.508,100.118,34
14095,Bullethead,Van Halen,A Different Kind Of Truth,2012,2:30,4,0.523,0.964,1,-3.148,1,0.0578,0.00189,0.000348,0.344,0.718,101.982,26
14096,She's The Woman,Van Halen,A Different Kind Of Truth,2012,2:56,4,0.504,0.988,1,-2.982,1,0.0834,0.00403,0.0012,0.296,0.584,102.13,32
14198,Fare Thee Well,Whitesnake,ForeverMore,2011,5:17,4,0.614,0.621,0,-7.309,1,0.0249,0.0739,0.00106,0.105,0.444,93.998,14
14199,ForeverMore,Whitesnake,ForeverMore,2011,7:27,4,0.341,0.478,6,-7.269,0,0.0313,0.0142,0.00917,0.0756,0.242,143.625,31
14200,One Of These Days,Whitesnake,ForeverMore,2011,4:52,4,0.561,0.731,6,-7.011,1,0.028,0.0322,9.92e-06,0.156,0.405,115.964,18
14201,Easier Said Than Done,Whitesnake,ForeverMore,2011,5:12,4,0.457,0.695,11,-6.109,0,0.0281,0.0007,3.94e-06,0.183,0.347,75.975,17
14202,All Out Of Luck,Whitesnake,ForeverMore,2011,5:27,4,0.437,0.937,1,-5.672,1,0.0572,0.000273,0.00391,0.138,0.343,100.012,17
14203,Dogs In The Street,Whitesnake,ForeverMore,2011,3:47,4,0.381,0.943,1,-5.404,1,0.0577,8.65e-06,0.0393,0.3,0.369,145.077,12
14204,Love Will Set You Free,Whitesnake,ForeverMore,2011,3:51,4,0.461,0.912,8,-5.401,0,0.0598,2.61e-05,0.353,0.379,0.574,112.051,27
14205,Love & Treat Me Right,Whitesnake,ForeverMore,2011,4:13,4,0.502,0.917,10,-5.315,0,0.0568,5.64e-05,0.000249,0.106,0.674,126.032,13
14206,Whipping Boy Blues,Whitesnake,ForeverMore,2011,5:01,4,0.422,0.923,1,-5.267,1,0.0681,0.000564,0.0015,0.428,0.388,101.897,12
14207,I Need You (Shine a Light),Whitesnake,ForeverMore,2011,3:48,4,0.552,0.876,8,-5.167,1,0.0376,0.000158,0.000765,0.0843,0.65,112.02,13
14208,My Evil Ways,Whitesnake,ForeverMore,2011,4:32,4,0.468,0.935,1,-4.837,0,0.0429,1.73e-05,0.0105,0.431,0.557,106.944,11
14209,Steal Your Heart Away,Whitesnake,ForeverMore,2011,5:18,4,0.442,0.9,2,-4.513,0,0.0525,3.59e-05,0.00746,0.345,0.372,116.033,19
14210,Tell Me How,Whitesnake,ForeverMore,2011,4:40,4,0.397,0.868,2,-4.374,0,0.0412,3.91e-05,0.000475,0.194,0.398,99.953,15
14211,Soldier of Fortune (Live) - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,3:53,4,0.477,0.35,4,-11.402,0,0.0341,0.546,0.000717,0.705,0.184,134.735,5
14212,Soldier of Fortune - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,3:21,4,0.287,0.358,4,-10.509,0,0.0302,0.265,2.1e-05,0.106,0.148,135.674,15
14213,Sail Away - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,4:51,4,0.468,0.494,4,-7.161,0,0.0277,0.297,3.66e-05,0.122,0.294,100.057,11
14214,You Fool No One (Live) - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,9:39,4,0.43,0.933,9,-5.961,0,0.0896,6.22e-05,0.86,0.978,0.174,133.049,5
14215,Stormbringer - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,5:19,4,0.296,0.951,2,-4.871,0,0.0573,1.05e-05,0.176,0.389,0.346,89.047,18
14216,The Gypsy (Live) - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,5:21,4,0.446,0.878,2,-4.864,0,0.0378,0.000424,0.0368,0.967,0.365,86.65,6
14217,You Keep on Moving - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,5:11,5,0.246,0.841,9,-4.836,0,0.0492,0.00133,0.00898,0.23,0.225,113.257,12
14218,Burn (Live) - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,8:13,4,0.374,0.971,10,-4.673,1,0.0834,1.43e-05,0.873,0.987,0.303,96.755,9
14219,Holy Man - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,4:48,4,0.402,0.759,7,-4.606,1,0.0367,0.00168,0.00653,0.299,0.228,144.017,13
14220,You Fool No One - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,6:41,4,0.48,0.952,7,-4.567,1,0.0984,6.96e-05,0.666,0.239,0.489,131.998,10
14221,Might Just Take Your Life - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,4:36,4,0.52,0.887,7,-4.399,1,0.0454,0.000337,1.89e-05,0.151,0.467,117.044,11
14222,Coming Home - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,4:19,4,0.373,0.994,1,-4.367,0,0.151,0.000752,6.57e-05,0.166,0.229,89.996,9
14223,Lady Double Dealer - 2023 Remix,Whitesnake,The Purple Album: Special Gold Edition,2015,3:55,4,0.251,0.958,5,-4.15,1,0.122,1.14e-05,0.305,0.356,0.359,92.768,13
